Transaction_ID,Amount,Time_Since_Last_Transaction,Location_Match,Device_Match,Transaction_Channel,Merchant_Category,User_Age,Account_Tenure,Fraud_Label
TXN005467,858.4646159399791,29.818140249843797,1,0,Web,Retail,23,5.642531742664397,0
TXN003529,440.30074602140064,2.6065572743863163,1,0,Web,Electronics,67,8.509497711934138,0
TXN008683,606.6104255785452,2.880520173267249,0,1,POS,Electronics,50,0.2732291651291394,0
TXN001155,752.9639229180835,11.124944795139754,1,0,POS,Grocery,25,9.48226865378579,0
TXN006547,503.2806584048339,1.6850982352654196,1,1,POS,Clothing,59,4.817660434952456,0
TXN009088,226.6555315206423,47.176943875677516,1,0,Web,Electronics,61,2.7246442047944184,0
TXN007620,861.1723665722682,1.0040284026309105,1,0,Mobile,Grocery,20,0.11243843023370052,0
TXN008296,618.0768916024023,1.8322861331769416,1,1,Web,Dining,46,6.837221805584954,0
TXN004540,172.65763089730078,11.972392897040319,0,1,Web,Grocery,55,8.73500046513245,0
TXN009134,776.8302329565942,10.915109548583763,1,0,Web,Dining,41,7.931406147110702,0
TXN006482,622.9528224349489,1.2034013590739436,0,0,POS,Dining,52,1.577770940375078,0
TXN005826,637.6648543814858,10.602686331797665,0,1,POS,Electronics,22,1.4497577561359092,0
TXN001190,68.28325086730293,28.066009030486395,0,0,Mobile,Electronics,63,2.2913597492965936,0
TXN007444,340.3209598609613,7.830606553686456,0,0,POS,Dining,27,2.07255058017572,0
TXN008520,452.87115415666176,2.20825413697741,1,0,Web,Electronics,36,4.202501085417021,0
TXN000960,83.71586925720135,11.352544532779362,0,1,Web,Electronics,42,4.179673265546327,0
TXN007454,871.4622587479422,11.503608543679803,0,0,POS,Electronics,22,8.102806361131009,0
TXN000036,305.3091554041973,67.23021104787945,1,0,Mobile,Dining,24,9.970675772137906,1
TXN007516,285.9590979644598,40.335714265903434,1,1,POS,Clothing,22,8.456627703750712,0
TXN007644,165.55302919603793,95.31653320955938,1,0,Mobile,Dining,36,8.385864853125392,0
TXN004438,992.5221055418094,31.946548723179806,1,1,POS,Grocery,67,2.906900916410655,0
TXN006161,301.87441141036146,27.614235784727462,0,1,Web,Grocery,34,0.42424654767034375,0
TXN007744,463.92761779584157,13.137809432982424,0,1,Web,Grocery,28,8.014471977946952,0
TXN009587,407.16124009758545,70.1560772277153,0,1,POS,Retail,33,5.494578342346364,0
TXN008119,530.3040550731082,50.722028412234735,1,1,Web,Dining,52,2.0038210513850685,0
TXN006967,362.81942119135743,8.113201723301131,0,0,Mobile,Retail,24,7.063429657394096,0
TXN005718,93.92439185341232,13.46797473726367,0,0,POS,Retail,31,2.0911305181937396,0
TXN000577,926.6610375363329,69.63417982685523,1,1,Web,Dining,39,6.957159005129565,0
TXN009833,995.5209321417344,106.6265413449371,0,1,POS,Electronics,47,4.891570527065375,0
TXN004102,548.597057525294,10.29207720227089,0,0,Mobile,Dining,64,7.0668955486975165,0
TXN007646,515.0565451515326,2.452328431036301,0,1,Web,Retail,56,6.931501895583551,0
TXN004151,1.0306881265370333,61.877128202398566,1,0,POS,Retail,31,8.243019661305901,0
TXN003130,805.285228177167,33.10206158763019,0,1,POS,Retail,42,2.8438419296116013,0
TXN004890,316.78521023542356,34.60149823592996,1,1,POS,Retail,56,9.805274739182135,0
TXN009975,187.05869336147495,60.879712241984954,0,1,Mobile,Grocery,38,6.489877806494919,0
TXN007471,39.325497494345434,11.82002439793082,0,1,Mobile,Grocery,27,6.986956935839909,0
TXN001833,748.3251062501025,75.59635951047042,0,0,Web,Electronics,30,9.169433133937018,0
TXN009148,409.78744714186416,5.697412022909797,1,0,Web,Dining,65,7.814096232838647,0
TXN004891,56.6851127338543,18.927293857599174,1,1,POS,Grocery,57,2.201064504722634,0
TXN002287,332.01566009594774,10.378216965189397,0,0,POS,Retail,64,1.1304139228723349,0
TXN001330,555.8081873866936,53.87135526505666,0,1,Mobile,Clothing,56,3.690428850719706,0
TXN002771,275.4291112328441,28.348849044977385,1,0,Mobile,Clothing,31,5.231805178497737,0
TXN003686,929.2155724944756,25.5448065289306,0,0,Web,Dining,36,8.56669692881466,0
TXN008283,330.04868896718347,19.363304005418463,1,1,Web,Dining,24,1.816019548493739,0
TXN005928,614.8849607949373,11.98690618952786,1,1,Web,Retail,30,1.342928723001754,0
TXN000637,243.22803313109492,42.206420460003585,0,1,Web,Dining,53,7.226428972274964,0
TXN000047,520.547953156633,0.02830462415552878,0,0,Mobile,Grocery,63,3.176159036863458,1
TXN002602,748.8965888920737,19.089410479486954,1,1,POS,Grocery,59,5.525753569969463,0
TXN001965,588.181591501336,18.10000328651607,0,1,POS,Clothing,36,6.335155270869388,0
TXN002168,676.5013845133585,24.18275998979576,1,1,Mobile,Retail,28,4.154758643953805,0
TXN005049,519.7933799496609,20.53521900361995,0,1,POS,Grocery,20,8.710507508869572,0
TXN003334,890.5191077021092,16.17007073025136,1,0,POS,Grocery,58,2.734983886098223,0
TXN003019,783.9760826416232,113.40735939506006,0,1,POS,Grocery,43,4.716520670260061,0
TXN008764,165.22829164408572,64.66912095611133,0,1,Mobile,Retail,37,8.412599415045316,0
TXN009176,232.62775426896553,22.159607115384564,1,1,Web,Electronics,49,1.7965500415986306,0
TXN001360,912.4509822710743,43.984395307996344,0,0,Mobile,Dining,49,5.098035355658918,0
TXN005798,964.3888808019506,4.239534631683904,1,0,POS,Dining,40,6.872805684148193,0
TXN009400,687.2404893575282,38.62894026453573,1,1,Mobile,Clothing,35,6.107350580937846,0
TXN003251,116.27924753673845,17.467504838894243,0,1,POS,Electronics,24,4.038159853405331,0
TXN006300,783.1406906433148,16.10903553957317,0,0,POS,Retail,18,3.5453932555925673,0
TXN002251,909.7171926171558,45.227163330486796,0,1,Mobile,Dining,33,9.701280482774179,0
TXN006027,129.77368248842544,41.08327425231265,0,0,POS,Dining,46,6.216152720311033,0
TXN001175,540.4453943361397,24.257586475128036,0,0,POS,Retail,55,4.571341583786124,0
TXN008799,477.14383585422985,114.50110326270354,0,1,Web,Clothing,47,3.232450182369195,0
TXN003279,791.7666443887787,57.727651077432164,1,0,Web,Retail,41,6.486980611807463,0
TXN002973,734.7094881435158,11.710931324111645,1,0,Mobile,Dining,61,7.056113582130571,0
TXN003396,825.5902484598241,23.869992466641577,0,1,Web,Grocery,66,2.9358706609750067,0
TXN006939,310.7239899884376,21.716708734431577,1,1,Mobile,Electronics,30,9.104874392481294,0
TXN000965,356.3170437484842,5.441265420858152,0,1,Mobile,Retail,53,6.8977688442541885,0
TXN008574,861.2018735432397,5.238773299397364,0,0,Web,Grocery,58,1.3169883144033463,0
TXN000742,747.8617707960749,7.801508540260972,0,0,Web,Retail,27,8.47260484933326,0
TXN007514,609.8582956032553,33.23677921521105,1,0,Mobile,Clothing,52,1.2378725806787754,0
TXN003314,218.44973218095552,20.79995607534914,1,1,Web,Clothing,51,5.8338794990658815,0
TXN004898,90.66974105959697,0.23280902203465675,0,1,Web,Grocery,26,5.293078576162011,0
TXN009340,674.3273696987837,56.116165514524255,1,1,Mobile,Clothing,20,8.745267875426043,0
TXN004672,725.6462286346226,3.447620217474575,1,0,Web,Clothing,43,8.73649727208076,0
TXN008618,15.983501876759544,14.201900454546905,1,0,Mobile,Retail,67,0.33526599328151463,0
TXN001217,680.8188027726384,33.072622139421185,1,0,POS,Dining,19,6.478610316959797,0
TXN004397,78.11034269624149,0.9637666543372495,0,0,Web,Electronics,51,1.7763045597033762,0
TXN006080,447.85545349634805,24.404963144363975,0,0,POS,Retail,39,7.34953039342421,0
TXN002614,316.95387957957746,72.02589800739837,0,0,Web,Dining,47,9.479352228852425,0
TXN002620,789.1435393042312,39.887671054722965,1,1,POS,Retail,36,5.505971945701067,0
TXN008714,889.2302363717154,2.4193237985110017,0,0,Web,Dining,26,9.189027594973172,0
TXN007282,141.35851078572182,14.91498459690253,0,0,Mobile,Clothing,36,8.647144599114396,0
TXN003379,699.2498796588982,43.32477155775103,1,0,POS,Clothing,64,0.8255691347113252,0
TXN007301,430.8861116143485,23.780921829499505,1,1,POS,Dining,54,3.864988906918382,0
TXN009857,560.9788130643541,55.45504769024825,0,0,POS,Grocery,31,9.869456660047083,0
TXN005605,598.0846531879356,7.073679700007341,1,1,Mobile,Clothing,68,4.16232139651463,0
TXN009813,777.5248459957744,10.380855776701798,0,1,POS,Electronics,63,8.641998289084256,0
TXN005786,270.3603787584156,8.652312486136367,0,0,Web,Dining,59,0.8859867532076535,0
TXN008518,457.85929328292747,7.942162800616274,1,0,Mobile,Grocery,23,5.3847262131972435,0
TXN006850,227.53185878311544,68.20753175471987,0,0,Web,Grocery,34,0.8869324875038841,0
TXN001516,647.8272394404484,14.131264353165149,1,0,POS,Electronics,32,7.973979069158779,0
TXN005098,422.2909049083905,33.21432938227859,1,0,POS,Retail,19,6.406532771594188,0
TXN007636,327.29528384226074,0.49320918183226525,1,1,Web,Grocery,57,2.2474031766076754,0
TXN009085,139.09385469855184,30.27546396116196,0,0,POS,Retail,38,7.99006805212342,0
TXN008023,411.0943165270082,94.47108635826223,1,1,Web,Electronics,50,8.992708950767847,0
TXN002392,431.09880912374535,32.67099849693404,0,1,POS,Retail,56,5.680259841041504,0
TXN000586,76.78746478055525,2.3395626491723007,1,0,Mobile,Clothing,46,1.8469210622887027,0
TXN003519,211.58230844847859,9.43447874053495,0,0,Web,Retail,57,0.1177688710545477,0
TXN007653,812.5050153814047,54.07724171639434,0,1,Mobile,Electronics,42,4.831274757897787,0
TXN008946,781.7416064035341,1.7555503192536022,0,0,Web,Clothing,49,6.299067048034495,0
TXN000850,68.00940091103905,20.85262997405847,1,1,Web,Dining,33,6.076324956578226,0
TXN000335,41.688073516651166,46.304924883192136,0,1,Mobile,Dining,39,9.481103245645402,1
TXN006634,639.7354257422328,15.106438402193913,1,0,POS,Dining,61,6.02301896472633,0
TXN008972,275.7042127816665,34.67083557377208,0,0,POS,Retail,35,0.7115164518862492,0
TXN007493,569.9129057484552,1.6776554575804434,1,1,Mobile,Retail,47,2.3417494789607325,0
TXN002868,283.2135699068794,26.379685166537143,0,1,Web,Clothing,44,8.601993601848699,0
TXN004872,197.49150911551024,14.551765110610752,0,0,POS,Dining,24,9.098882513749185,0
TXN003550,804.0010855929917,12.786632052903766,0,1,Web,Electronics,36,6.138809568027215,0
TXN003842,476.1205956301863,9.815992421500763,0,1,Web,Clothing,61,3.550516270203752,0
TXN007262,670.2835373683589,41.7839299564496,0,0,Web,Retail,44,6.157266103148139,0
TXN005824,174.78974219743532,2.62114576582588,1,1,POS,Retail,53,6.811461611109604,0
TXN000023,366.995481450398,0.24771383500724412,1,1,Web,Clothing,68,2.256105204764969,1
TXN001453,571.0391368921909,15.300102619057448,1,0,Web,Retail,25,0.2884615647291351,0
TXN001684,133.39214806910658,88.46689288200434,0,1,Web,Electronics,24,6.714152202640139,0
TXN002310,507.90452677909104,28.594944654910122,1,1,POS,Dining,40,8.855028011470676,0
TXN009063,393.3423791100033,17.823065585938693,1,1,Web,Retail,33,0.8821976566455042,0
TXN009406,233.04109142571025,4.7626193432706625,1,0,POS,Retail,34,4.806088209235424,0
TXN000381,697.0404281987865,36.93248796236689,0,1,Web,Clothing,66,2.4024128167454473,1
TXN005814,70.99862702546827,13.995172102081312,1,1,Web,Clothing,24,2.2812033786349124,0
TXN005550,260.78799221218145,20.267384153029205,1,1,Mobile,Clothing,44,2.984393316539406,0
TXN009308,165.56927487883632,67.86744155679439,1,1,Mobile,Clothing,42,7.981686844936868,0
TXN001618,558.2256339526549,74.95892640571476,1,1,POS,Retail,67,6.28066013546177,0
TXN000789,947.3360562722036,12.667885078075651,1,0,Web,Retail,64,2.853093942098386,0
TXN005983,45.54350464140985,30.96287292766448,0,0,Mobile,Dining,68,2.1439169939454064,0
TXN008672,498.151904950713,18.235416353559586,0,1,POS,Grocery,66,0.8368336636944468,0
TXN004475,484.3187373207866,22.274689046327616,0,0,Web,Retail,54,2.6115890761728604,0
TXN005606,869.8261889667822,45.96277069679559,0,0,Web,Clothing,44,9.192924603782838,0
TXN009312,708.6157250288924,7.45295927859889,0,0,Mobile,Clothing,26,4.258159579508542,0
TXN005648,626.0242630285117,6.514613808820194,0,0,POS,Clothing,63,5.804614188677838,0
TXN006216,154.25946950669893,4.21428907213366,1,1,Web,Electronics,26,3.3466140790967254,0
TXN002286,971.5611582101496,43.31930921913569,0,1,POS,Clothing,35,9.34543120530705,0
TXN009993,818.9192524641974,20.357466543925497,0,0,Mobile,Clothing,33,9.26726322643804,0
TXN007578,916.7264595912222,2.085576161595174,1,1,POS,Grocery,29,8.51907080764159,0
TXN001183,932.0960774045075,26.300079361691846,0,0,Mobile,Clothing,34,9.557320404932776,0
TXN006001,173.21397574306107,0.009906413221322068,0,0,POS,Retail,48,4.28642483386123,0
TXN005090,37.424589774792835,7.6846643694080194,0,0,POS,Dining,19,1.6790255815623119,0
TXN002516,20.096978335334267,18.93809429989704,0,1,POS,Grocery,39,0.7477113304809913,0
TXN004122,698.1349527196649,31.154623102254533,0,0,Web,Dining,55,3.843629157079053,0
TXN005521,577.7760478184481,137.33508696771244,0,0,POS,Dining,22,9.825461663948262,0
TXN005627,343.0527281725638,62.67828263219941,0,0,Mobile,Clothing,61,5.869896869462821,0
TXN008360,812.8803503324066,0.36728957445275257,1,1,Web,Clothing,31,3.066625438698735,0
TXN005872,628.4024341049675,31.614935246172323,0,1,Mobile,Dining,67,5.444975015738226,0
TXN008612,993.170575194545,27.832888450009907,0,1,POS,Grocery,51,0.7794270273605459,0
TXN007727,425.1480345787696,4.6733561161333785,1,1,Mobile,Clothing,23,0.70087097250556,0
TXN005968,936.5568379789155,14.397982856499553,0,1,Mobile,Electronics,50,0.3676929285398133,0
TXN001180,963.0290118551356,38.59920273084703,0,1,Mobile,Clothing,43,8.534776487436146,0
TXN008762,523.634991667824,16.914708083054954,0,0,Web,Retail,58,9.83484245313468,0
TXN008235,548.473475731906,37.842378275998826,0,1,Web,Clothing,44,0.210526916853727,0
TXN002818,10.029430610212884,16.704317249075118,1,0,Mobile,Retail,60,5.617470468491989,0
TXN009964,492.2988419910444,5.363245068541281,1,0,POS,Retail,51,3.778973245074417,0
TXN008703,238.01710929348013,36.31429971543184,0,1,Web,Retail,18,0.36011094473586647,0
TXN006608,936.6336478527684,6.738744767032097,0,0,Mobile,Dining,31,8.992518763647917,0
TXN002820,926.2678743633502,4.764532527990472,0,0,Web,Dining,44,2.2797052446900334,0
TXN007535,701.5920487462957,67.7323840418955,1,0,Mobile,Dining,48,7.847189095029397,0
TXN002260,774.1057760744262,120.0702784458476,0,0,POS,Grocery,35,8.2545235668143,0
TXN002239,240.27065973962857,144.9940368344233,0,0,Mobile,Clothing,22,1.238878717389483,0
TXN006021,853.4315137686348,35.75894072230174,0,1,Mobile,Grocery,19,1.9526848189860782,0
TXN000782,252.5472598480458,74.65976004106462,1,1,POS,Dining,49,6.712035440654664,0
TXN000932,984.4177785228486,7.029505702455393,0,1,Web,Dining,33,0.4002391945405698,0
TXN006202,920.1200124933576,7.696458708560229,1,0,Mobile,Retail,42,7.462771641261634,0
TXN002412,486.1041099597384,7.222493977213835,0,1,Mobile,Retail,53,4.807682155950252,0
TXN006997,911.6653103757894,32.4695536880888,0,0,POS,Dining,24,3.6496786913798114,0
TXN009115,476.1793758939922,18.705641618740188,1,0,Mobile,Clothing,65,1.8060726744939333,0
TXN001156,159.44650018778063,85.96682114942315,0,0,Web,Grocery,35,6.624631305195839,0
TXN008107,495.33362816479877,11.276948834057649,1,1,POS,Grocery,49,1.04123242581163,0
TXN005805,89.30857017961162,3.562592934373191,0,0,POS,Retail,36,4.074104175324663,0
TXN004879,824.1736542280984,1.043813830556295,1,1,Mobile,Electronics,50,5.648333412844217,0
TXN003309,464.7742812194857,21.56768825234404,0,0,Web,Electronics,18,7.852770788224226,0
TXN008961,519.9823529102162,4.561219400842161,1,0,Mobile,Clothing,68,1.6711887374356134,0
TXN001702,312.5043169521743,3.382273281685385,0,0,Mobile,Grocery,38,7.363820225260957,0
TXN002492,762.0363931863195,12.280301597320017,0,0,POS,Grocery,25,4.1734600532645265,0
TXN003706,739.3279089634332,24.618584126024274,1,1,Mobile,Clothing,52,2.9485847931163227,0
TXN008276,510.2257744939332,4.841782534190706,0,1,Mobile,Retail,27,7.214650956066108,0
TXN000286,466.1324201143277,16.751645781947193,1,1,Web,Clothing,27,4.423085511971965,1
TXN001608,234.4783698285226,1.0189046898578147,0,1,POS,Grocery,50,2.0296940451607646,0
TXN006631,139.25918838215645,27.951603820656796,1,1,Mobile,Dining,45,0.28523362492561954,0
TXN008278,398.68909105799463,1.3158066785680256,0,1,POS,Clothing,49,7.450076168275464,0
TXN007315,989.3601645279972,38.763425553960246,0,0,POS,Clothing,30,7.334141548245795,0
TXN002252,669.5310626751403,44.9019527630489,0,0,Web,Clothing,47,0.48062020930301275,0
TXN007415,543.8624463460658,75.73489452572781,0,1,Web,Electronics,44,2.4109047653562805,0
TXN008365,763.8468691345445,5.551746232545291,1,0,Mobile,Retail,39,8.49045637581262,0
TXN001891,402.09282154542694,1.717392298256494,1,0,POS,Retail,34,5.944530212539764,0
TXN005062,502.86944815212337,2.897986593748241,1,1,Web,Dining,39,6.35513651336922,0
TXN006120,52.97173127441745,53.179343762775694,1,1,POS,Retail,33,6.255157305609228,0
TXN000563,15.530121002214047,7.881339120297747,1,1,Mobile,Dining,62,4.632782397122587,0
TXN000291,38.3108405604652,0.21738410871828429,1,0,POS,Retail,31,9.851701684708814,1
TXN004716,596.4540656451893,80.9266486639571,0,1,Mobile,Grocery,34,5.210691319268895,0
TXN007708,537.8418112534113,63.60432918945679,1,0,POS,Electronics,57,0.24010385054349512,0
TXN006349,710.0273477162192,3.9634803938564103,0,0,POS,Clothing,42,7.7831892205183335,0
TXN000169,591.3020502450536,18.35430929511314,0,0,POS,Dining,32,7.957333477415174,1
TXN000267,702.7815999031221,15.222595709447193,1,1,POS,Dining,44,0.9713992959638552,1
TXN004638,752.0733208107245,36.04355306877949,0,1,Web,Dining,52,4.048801988629805,0
TXN007077,637.7672076489223,14.050721996067626,0,1,Web,Grocery,20,9.501820762916092,0
TXN003355,77.8946977114932,38.68933458045237,1,1,POS,Dining,42,4.5098058595630945,0
TXN008279,27.420455695069798,38.132975404341025,1,1,Web,Retail,40,4.365428573236569,0
TXN000315,696.2782318876043,22.785734301826828,0,1,Mobile,Retail,38,9.526602399919202,1
TXN006728,961.5821791582284,46.73141322432312,1,1,Web,Retail,33,5.091113365811856,0
TXN009495,464.8080969550157,8.324257538472642,0,1,Web,Retail,62,9.768216230766118,0
TXN004067,979.172403545515,11.771368963230977,0,1,Web,Retail,68,1.6566097792448375,0
TXN000245,928.3902440251377,102.32381464175131,1,0,Web,Clothing,33,4.1030431231398,1
TXN000252,851.2855348453401,1.2399082204313483,0,0,POS,Clothing,57,5.087729143379562,1
TXN001111,225.216131264824,7.052165817593393,1,0,Web,Dining,57,4.975177605362227,0
TXN004801,71.46510195536361,49.70866573774311,0,0,POS,Dining,26,4.352761457160964,0
TXN001713,460.34062334555085,15.770242943709714,0,1,Mobile,Electronics,39,0.17870582057866263,0
TXN000050,969.615043136794,49.80822149360883,1,1,Web,Clothing,27,9.113380973031035,1
TXN001835,656.8221287241712,3.162971266075009,1,0,Mobile,Electronics,27,5.344174371818611,0
TXN007896,706.3520565233928,3.324742065560133,0,0,Mobile,Grocery,60,7.247736859249407,0
TXN003383,260.31687282577417,16.935519887008677,1,0,Web,Dining,57,6.310886811266611,0
TXN006410,48.733583316723966,11.673955944808032,0,0,POS,Electronics,52,2.675943889706905,0
TXN004313,875.258485002531,17.289299529231453,0,1,Mobile,Retail,64,7.651508820372363,0
TXN000872,644.3555436957768,26.400234417940673,1,0,Mobile,Retail,44,7.496100977850307,0
TXN001254,685.8797219417424,11.947642405780842,0,1,Web,Retail,47,1.6764463263149223,0
TXN008881,443.47118394392163,15.753969128466148,1,0,POS,Clothing,26,0.18087312724549848,0
TXN005851,959.7859757405073,32.5525867876069,1,0,Web,Grocery,61,5.14128356053366,0
TXN005702,565.0294872090312,15.78203771822502,1,0,POS,Clothing,46,5.236642736547286,0
TXN008103,48.36822050394484,1.2786080901191932,0,1,Mobile,Grocery,33,2.7196878272143477,0
TXN002098,798.1162454562782,40.72897557993839,1,0,Mobile,Clothing,36,0.3429909717244447,0
TXN005128,343.9322135753838,58.56073218195343,0,0,Mobile,Clothing,42,7.9165613012556575,0
TXN000248,963.6563571121636,124.36590120927886,0,0,Web,Retail,57,8.856528119384192,1
TXN006561,324.20108912330085,43.212936388329766,1,0,POS,Electronics,23,5.739210597342417,0
TXN001339,31.621849703600258,15.501426149730841,1,1,Web,Retail,34,1.3117298400601427,0
TXN007017,79.4577065500059,2.9368161428019692,0,0,POS,Electronics,32,5.863513321441357,0
TXN002110,141.57081652070966,3.5315111327899675,1,1,Web,Clothing,29,9.024769519848773,0
TXN001569,452.3159110584919,42.118595596317824,0,0,Web,Retail,25,1.3833572030526522,0
TXN001726,509.9127060216399,6.415478146613937,0,0,POS,Grocery,58,7.659174123011039,0
TXN008384,258.6815672801137,14.261515256614423,1,0,Mobile,Electronics,21,2.162654081871695,0
TXN006940,812.1557746484109,39.19700042301498,0,1,POS,Grocery,57,0.18697382437616067,0
TXN004395,842.3232112737306,22.44010078793596,1,1,Mobile,Retail,38,1.0219621818669455,0
TXN002420,160.86491152673085,114.35988416391683,0,1,Web,Retail,28,9.737487969084675,0
TXN003045,704.8498735994178,31.045205024818287,1,1,Mobile,Electronics,46,9.081267235564152,0
TXN005503,492.50972770265065,83.71051761236612,1,0,Mobile,Clothing,18,7.574812572788263,0
TXN003703,848.2611257806144,20.758710355568212,0,0,Web,Grocery,33,1.6021234129037407,0
TXN008191,395.5952802784834,33.31500296034369,1,0,Mobile,Dining,43,4.121709495532001,0
TXN005331,317.14067374354175,83.06366004136758,1,1,POS,Dining,69,3.1428196958763106,0
TXN009808,986.3957894572633,28.123024917684678,1,0,Mobile,Retail,32,4.789779901616973,0
TXN000447,753.6248070736826,33.91070313294702,0,1,Web,Dining,27,3.3817287596132846,1
TXN007894,491.1229623223009,4.819507005568565,0,0,POS,Grocery,38,6.268663062613517,0
TXN008728,356.6124224414043,7.409289911567216,1,1,Mobile,Grocery,29,1.0318433676341103,0
TXN007828,561.1337868943044,13.3101031762335,1,0,POS,Clothing,65,9.360928755879378,0
TXN001768,376.51239686062354,0.30859747056637876,1,1,POS,Retail,35,7.001463432876615,0
TXN006808,334.3705033680543,38.54355197804324,1,1,Mobile,Dining,50,8.622291878041006,0
TXN004704,415.730508338753,73.67516164704763,0,0,POS,Clothing,57,5.872552431419784,0
TXN003869,71.03803150161569,18.48926435054092,1,0,Web,Retail,66,3.4132926141687174,0
TXN001655,937.0208652080318,28.14746630193517,0,1,Mobile,Clothing,18,7.761822254228794,0
TXN003187,354.4353695776996,82.0759078048755,1,0,Mobile,Electronics,35,5.475761389413518,0
TXN000683,668.9745767045066,39.463437495871084,1,0,POS,Clothing,38,7.995418746524047,0
TXN004170,177.72005387315994,44.63938252322931,0,0,Mobile,Dining,40,8.921974287734097,0
TXN004477,358.45343808625745,108.78186765505919,0,1,Mobile,Electronics,27,1.9179551598908826,0
TXN000461,649.5610918139475,22.349037251881242,0,1,Web,Clothing,22,3.96760898487111,1
TXN005764,874.8689060069095,4.3933853174462465,0,0,POS,Clothing,38,1.0496453227642835,0
TXN007522,560.788325675973,15.82795139305917,1,1,Web,Grocery,22,5.715476141886694,0
TXN004502,288.89634143356994,1.5314480455911015,0,0,Mobile,Dining,64,8.298490864873612,0
TXN009709,555.3549239915835,24.166860900182147,1,0,Mobile,Dining,64,6.06055745531191,0
TXN000318,157.28060562841495,36.68404773596211,1,1,POS,Dining,34,1.740839776179123,1
TXN001145,878.7513563688028,33.329051304662855,0,1,Web,Electronics,44,6.282179877322846,0
TXN005094,46.106213047879656,26.95735605874247,0,1,Web,Dining,46,1.599047665754694,0
TXN001393,520.2541746074617,28.408631658529526,0,0,Web,Grocery,40,0.5803997777808108,0
TXN006623,541.2862369075682,70.08880707501285,1,1,Web,Retail,49,9.473080447271476,0
TXN001501,479.70269575210125,64.75364243056805,0,1,POS,Electronics,39,7.996832899237092,0
TXN006408,512.5764881219652,20.569372038920186,0,0,POS,Grocery,62,9.419348950704984,0
TXN000376,845.0304356584851,5.89498478181411,0,1,POS,Dining,55,8.87035387755133,1
TXN000410,319.99432395282446,47.35524991953027,0,0,Mobile,Dining,27,0.4935399641455679,1
TXN001660,600.9937390272567,58.63316402843726,0,1,Mobile,Clothing,49,0.5463963266585397,0
TXN003151,249.13522513446432,1.3885325591938054,0,1,Web,Electronics,38,9.410555916208272,0
TXN001623,957.6676592208748,1.5363511103284413,1,0,POS,Electronics,50,2.62879754361653,0
TXN005609,459.8443845248607,24.131385840503338,0,1,Mobile,Electronics,54,9.273844620804445,0
TXN008532,557.4905386060419,18.24674117181422,1,0,POS,Dining,62,5.536727290704646,0
TXN005802,272.4458812992815,25.23048486429917,0,1,Mobile,Dining,42,4.583465334738603,0
TXN005306,477.5064092250361,27.76008962065455,1,0,Mobile,Electronics,47,3.057906410202461,0
TXN007086,654.3402271988281,47.46069477207451,1,1,Web,Clothing,20,3.8624833837989927,0
TXN008897,579.0067632443568,25.86981250358289,1,0,Web,Clothing,65,5.513315274688022,0
TXN007488,599.6782403057682,57.01509190709944,1,1,Web,Clothing,51,1.9901641622820734,0
TXN009615,860.3875631664871,5.689645577681123,1,0,POS,Grocery,46,6.939847727221896,0
TXN009217,910.8841355794389,13.29024727904612,1,1,POS,Grocery,38,4.465575148455523,0
TXN001672,868.1886334173429,7.9569674672233335,0,1,POS,Grocery,51,8.59928174697087,0
TXN002358,534.433505075216,4.7098515554234375,1,0,POS,Retail,20,3.5759616409391364,0
TXN008467,520.660555830193,3.450502257061845,1,1,Mobile,Grocery,56,9.938214281491456,0
TXN000274,511.83105646207684,76.62032133291369,0,1,Mobile,Electronics,56,2.8400455553158093,1
TXN002473,722.42109222045,12.02825584574425,0,1,Web,Grocery,46,9.315039523489661,0
TXN005489,915.1833560355399,34.85830811770165,1,0,Mobile,Clothing,67,3.688532362418314,0
TXN004771,404.0774880579726,60.854546914994906,1,0,Web,Dining,32,2.6441033596436045,0
TXN002107,906.2371115110006,10.575389217977508,0,1,Web,Grocery,47,4.999915902097989,0
TXN007500,543.3352542284443,8.25477825883782,1,1,POS,Dining,59,9.452280474510657,0
TXN004414,411.3780211896121,28.483950862819412,0,0,Web,Electronics,18,6.716294754283245,0
TXN008138,539.4418935756704,7.751416125264574,1,1,Mobile,Retail,36,5.188296784739574,0
TXN008660,434.2899791285896,6.3807613852302465,1,1,Web,Electronics,46,1.6522825340834113,0
TXN008239,153.50550637624295,11.346132060934485,0,1,Mobile,Retail,24,6.904140688655726,0
TXN002417,39.957016562336676,25.538126902704505,0,0,POS,Electronics,33,6.203369621786177,0
TXN008771,263.9829286557138,46.03846732509633,0,0,Mobile,Retail,22,9.687044372284529,0
TXN002236,892.4101956415126,44.32727049808145,1,0,POS,Clothing,39,1.7414678174438911,0
TXN003767,434.41007893238896,26.9274140289745,0,1,Web,Electronics,47,9.77215527334833,0
TXN009791,517.8838885351412,21.457524882868693,0,1,POS,Grocery,41,9.935381952103263,0
TXN009989,816.0050301742699,89.16095855127867,1,1,Mobile,Retail,29,2.980269482109564,0
TXN009965,565.8909097080341,2.708189658455572,1,0,Web,Electronics,54,9.193378061408096,0
TXN007323,703.1635776060513,0.9067226437342502,0,0,POS,Retail,22,0.25920587984180254,0
TXN001383,258.87529926842643,35.0031324832394,1,0,Web,Clothing,61,2.213926520912055,0
TXN003101,748.6359653265552,10.761378205442545,0,1,Web,Dining,32,2.4551916655231856,0
